Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
lEH8EUPX3Zn_trHauIycYw,Aoi Kitchen,320 E 6th St,"{'latitude': 40.72683167, 'longitude': -73.98754333}",206,4.5,10003
VzstANC68PM1BbyOcDXEtw,Donburiya,253 W 55th St,"{'latitude': 40.76528, 'longitude': -73.98326}",429,4.0,10019
6lUsFj0KCao678o9L7QwUw,Hatsuhana,17 E 48th St,"{'latitude': 40.75703, 'longitude': -73.97692}",1490,4.0,10017
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,239 E 53rd St,"{'latitude': 40.75725, 'longitude': -73.96774}",700,4.5,10022
w0muQDL21sXLI4JmMxvnzQ,The Office of Mr Moto,120 Saint Marks Pl,"{'latitude': 40.72682423372927, 'longitude': -73.984036}",23,5.0,10009
Brs_MJhAXe60iMnlpeqkKA,Yakiniku West,218 E 9th St,"{'latitude': 40.72965099486931, 'longitude': -73.98855901656697}",754,4.0,10003
B8wHwGZCddRZ_T953FApxQ,Maki Kosaka,55 W 19th St,"{'latitude': 40.740322, 'longitude': -73.99379}",98,4.5,10011
in1CBl2LwIFkLzAr55jyLQ,Suram,21 W End Ave,"{'latitude': 40.77269355987543, 'longitude': -73.98988286874018}",53,4.5,10023
Ms1p17KsYteDlkvHnllC2g,Soba Totto,211 E 43rd St,"{'latitude': 40.75142035952174, 'longitude': -73.97310626441747}",931,4.0,10017
KHRrlw05_pv_fd8ntvS1xw,SUGARFISH by Sushi Nozawa - Midtown West,210 W 56th St,"{'latitude': 40.764976, 'longitude': -73.981655}",236,4.5,10019
wpT1QU7PSQgQQ1DkzI00JA,Izakaya Toribar,164 E 56th St,"{'latitude': 40.759641, 'longitude': -73.9685558}",152,4.0,10022
LZg7F1_HSl3Nmwl54NQtqA,Taru,30 W 53rd St,"{'latitude': 40.76096, 'longitude': -73.97745}",25,4.5,10019
HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,251 W 72nd St,"{'latitude': 40.779583, 'longitude': -73.983482}",1978,4.0,10023
kN3rkbjvqkY62CDRYUVz4g,Yopparai,49 Clinton St,"{'latitude': 40.71975013980203, 'longitude': -73.98488557728082}",259,4.5,10002
oyyubJoK0VZ2V3a5sVJULg,Natsumi,226 W 50th St,"{'latitude': 40.761673475325274, 'longitude': -73.98518550748527}",935,4.0,10019
NRJq2BNcbjqAyxUB_bw7gw,Momoya,185 7th Ave,"{'latitude': 40.7426255196333, 'longitude': -73.9966481924057}",796,4.0,10011
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,150 W 36th street,"{'latitude': 40.75177475474212, 'longitude': -73.98897630211589}",2520,4.5,10018
8NVN6Nldm7AGoGaABBZMRw,Izakaya NoMad,13 W 26th St,"{'latitude': 40.74409, 'longitude': -73.98945}",725,4.0,10010
00knD0qT1obuq3cJ-lWcIw,Shinjuku Ramen,58 W 56th St,"{'latitude': 40.76326, 'longitude': -73.97706}",81,4.5,10019
OFfZUS-nu6NDnsWe1B2bUQ,Tonchin,13 W 36th St,"{'latitude': 40.7502727, 'longitude': -73.9844951}",1816,4.5,10018
J9UA6rzI5WW_cDGjwDnF5g,Tsuru Ton Tan,21 E 16th St,"{'latitude': 40.73678, 'longitude': -73.9910699}",2256,4.0,10003
nOyivdUQpQ0aNHD4lRVxSg,Katsuya,398 10th Ave,"{'latitude': 40.7536552, 'longitude': -73.9996342}",81,4.0,10001
_FhKGcCbiYgtkXcCiwTAiA,Aburiya Kinnosuke,213 E 45th St,"{'latitude': 40.752583, 'longitude': -73.972274}",800,4.0,10017
qm1J_dPA5IHij1oAnoZwHw,nonono,118 Madison Ave,"{'latitude': 40.74545, 'longitude': -73.98499}",1094,4.0,10016
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,15 W 28th St,"{'latitude': 40.74519, 'longitude': -73.98824}",1351,4.5,10001
9QK3vhI04Q8ylqk49C3JcQ,Rule of Thirds,171 Banker St,"{'latitude': 40.7246328, 'longitude': -73.9551096}",437,4.0,11222
i8ejDDR4COtukAAA1Ls5fw,Soba-ya,229 E 9th St,"{'latitude': 40.72965, 'longitude': -73.9878899}",1541,4.0,10003
1QBkR2jKEMYj5ACMUIx_bA,The Den,428 Greenwich St,"{'latitude': 40.722428, 'longitude': -74.009961}",1,5.0,10013
D6ZEcG1FCZ18nekMWrhgMg,Wokuni,327 Lexington Ave,"{'latitude': 40.7492189, 'longitude': -73.9773529}",372,4.0,10016
pqqhHTz_ZpApsaWGa_zMTA,Douska,63 Delancey St,"{'latitude': 40.7191369, 'longitude': -73.9908998}",192,4.5,10002
22uB5xk1aXPwRi9mc6bmOQ,Ajisai on Duane,183 Duane St,"{'latitude': 40.71751, 'longitude': -74.01021}",38,5.0,10013
tyyqm0ftkoKQxednWNh0Tg,UOGASHI,318 West 51st St,"{'latitude': 40.76326, 'longitude': -73.98671}",123,4.5,10019
T8lCM6e5A4nA-epOogQzUA,Sapps,2888 Broadway,"{'latitude': 40.805631, 'longitude': -73.96527}",16,4.5,10025
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,8 W 18th St,"{'latitude': 40.73881, 'longitude': -73.99279}",1510,4.0,10011
flHcoaHEWxACgc-Vk9MsOQ,Jukai,237 E 53rd St,"{'latitude': 40.75718, 'longitude': -73.9678837692742}",183,4.0,10022
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,"{'latitude': 40.779997, 'longitude': -73.976516}",396,4.0,10023
wm_tAP0ZoL877jWfOwM29Q,JoJi,1 Vanderbilt Ave,"{'latitude': 40.753022, 'longitude': -73.978485}",6,4.5,10017
aTzxrI2o3vH_HQkqeFszzg,Juban,207 10th Ave,"{'latitude': 40.74731, 'longitude': -74.00467}",233,4.0,10011
lSKEPxxTYxCN9oi6CXRmcQ,Kin Ramen,129 W 56th St,"{'latitude': 40.76435, 'longitude': -73.97904}",206,4.5,10019
gDcpB3AnhXv9-NUf_3chEA,Daikanyama,1000 3rd Ave,"{'latitude': 40.762478, 'longitude': -73.967158}",28,4.0,10022
l5ljyjseOlWnvIVEXx0LxA,TomoTomo,152 W 52nd St,"{'latitude': 40.76182, 'longitude': -73.981741}",51,4.5,10019
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,401 E 13th St,"{'latitude': 40.73063, 'longitude': -73.98275}",278,4.0,10009
P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,435 Hudson St,"{'latitude': 40.7306, 'longitude': -74.00698}",1345,4.0,10014
mlm40NxsVJUPnh3LTayaaw,Kimika,40 Kenmare St,"{'latitude': 40.720572, 'longitude': -73.995206}",331,4.0,10012
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,2 W 32nd St,"{'latitude': 40.747266, 'longitude': -73.9861784}",120,4.5,10001
PjjpgjY_sdawJU1JHbyNTQ,Temakase,157 Second Ave,"{'latitude': 40.729711, 'longitude': -73.987127}",614,4.5,10003
dEbI8l8o9mevbRdjANzsng,Prime Meat Rokko,783 9th Ave,"{'latitude': 40.76497010727244, 'longitude': -73.98807987570763}",207,4.5,10019
3paq_lNru7Dkdjg5q97UAw,J’s Kitchen New York,261 First Ave,"{'latitude': 40.73230536889889, 'longitude': -73.98224600204243}",25,5.0,10003
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,354 E 66th St,"{'latitude': 40.76397, 'longitude': -73.9592}",146,4.5,10065
Ta1tudYs2rPuxo-Hcn7_NQ,Gosuke Akimitsu,235 W 35th St,"{'latitude': 40.7523, 'longitude': -73.99127}",45,4.0,10001
6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,73 Thompson St,"{'latitude': 40.724597, 'longitude': -74.003174}",196,4.5,10012
X83qWL5WPR-QWGXGQ8WP-Q,NR,339 E 75th St,"{'latitude': 40.770153, 'longitude': -73.954956}",289,4.5,10021
wcnfhQ7Q_us38Q1uEARagw,Sushi Jin,316 E 84th St,"{'latitude': 40.776032, 'longitude': -73.951988}",61,5.0,10028
7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,231 E 9th St,"{'latitude': 40.729564, 'longitude': -73.98786}",751,4.0,10003
Nbqzy3ea5_x2zXWkdWlUIQ,Sake Bar Hagi,245 W 51st St,"{'latitude': 40.762764505922895, 'longitude': -73.9849770740243}",412,4.0,10019
MTtqSunPEZwdCJFMHsiHzg,Ai Ki Ya,41 W 33rd St,"{'latitude': 40.74873, 'longitude': -73.98705}",123,4.0,10001
r6r-XK_wL02FQdAgaauTxg,Kame,330 8th Ave,"{'latitude': 40.7474881059799, 'longitude': -73.996648862958}",710,4.5,10001
KcOeFHAojaRDV-DxQJkfPA,Omakase By Korami,400A W 50th St,"{'latitude': 40.763503307884655, 'longitude': -73.989323}",317,5.0,10019
qEe7nIhPfEL6L0-VYhWRrA,Raku,48 Macdougal St,"{'latitude': 40.72728, 'longitude': -74.00252}",812,4.5,10012
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,"{'latitude': 40.775001, 'longitude': -73.9542}",385,4.0,10028
9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,302 E 49th St,"{'latitude': 40.753969, 'longitude': -73.968722}",875,4.0,10017
ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,162 Orchard St,"{'latitude': 40.72104, 'longitude': -73.98848}",136,4.5,10002
eyjeP9CJZ_gYgeJFP_vtpQ,Karasu,166 Dekalb Ave,"{'latitude': 40.68937279085807, 'longitude': -73.9732461}",111,4.0,11217
XOUhjDQ4nRn8-u-79MHFww,Kohoku-Ku Ramen,709 9th Ave,"{'latitude': 40.76265, 'longitude': -73.9899}",202,4.5,10019
Qli775QfVY4oFPNu7Cy5Tw,Yakitori Sun-Chan,2707 Broadway,"{'latitude': 40.7995, 'longitude': -73.9686399}",255,3.5,10025
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,250 E 52nd St,"{'latitude': 40.75611, 'longitude': -73.96815}",165,4.0,10022
Zz8FcsIrc5GpAUCdfdYGWw,MORU,1629 Schlosser St,"{'latitude': 40.85028, 'longitude': -73.97033}",21,4.5,07024
wcwftlB-61XG4ymGTR61aw,SakaMai,157 Ludlow St,"{'latitude': 40.7209536656701, 'longitude': -73.9881407239426}",773,4.0,10002
GrYs4dj4mseJ4ctu4KhR9Q,Ikebana Zen,401 W 53rd St,"{'latitude': 40.765627600651335, 'longitude': -73.98791686059982}",108,4.5,10019
f48yzy50jQDH7X5xFAluOw,Tsukimi,228 East 10th St,"{'latitude': 40.72908, 'longitude': -73.98541}",53,5.0,10003
ur679FKjXosJ1VnddICDiw,Don Wagyu,600 11th Ave,"{'latitude': 40.76234, 'longitude': -73.996759}",64,4.0,10036
NGDLKVh3x5Hch24XWb6M9w,Sushi Nonaka,410 Amsterdam Ave,"{'latitude': 40.783672, 'longitude': -73.978343}",144,4.5,10024
DdoubmNfPNRi9xNmcQ64ug,Tsurutontan Udon Noodle Brasserie - Midtown,64 W 48th St,"{'latitude': 40.75830659999292, 'longitude': -73.98080074109362}",672,3.5,10036
fuNopXJyttOnvIRo5Ht_Zw,Hiramasa,1312 Madison Ave,"{'latitude': 40.78526, 'longitude': -73.95579}",11,4.5,10128
SxKvgnkMMZdhBJcxxKQnww,Nobu Fifty Seven,40 W 57th St,"{'latitude': 40.76371615273354, 'longitude': -73.97624989600685}",1423,4.0,10019
UI6YjZ34NnLdymKx2qf53g,Sushi Ishikawa,207 W 80th St,"{'latitude': 40.784237, 'longitude': -73.978311}",41,5.0,10024
uUB8pP47svQpFfEN8lc2OA,Kamasu By Kissaki,20 Hudson Yards,"{'latitude': 40.75340831019395, 'longitude': -74.00105500000001}",61,4.0,10001
iTj5T_jPYvznd1QTgs7NZw,Nai ,84 2nd Ave,"{'latitude': 40.7265319, 'longitude': -73.9888568}",1058,4.5,10003
7OMGEtFWT6sdd9TVuoGqJQ,Okonomi,150 Ainslie St,"{'latitude': 40.712622, 'longitude': -73.9487843}",508,4.5,11211
1wawnv6mzqatgA17pukdZw,Nakaji,48 Bowery,"{'latitude': 40.7157, 'longitude': -73.99663}",70,4.0,10013
JXhs2xAn5wgzf_mnWewkxQ,Kono,46 Bowery,"{'latitude': 40.71568, 'longitude': -73.99664}",22,4.5,10013
iGmQlzlI4g2ky8cogfDpnQ,SUGARFISH by sushi nozawa - Midtown East,152 E 53rd St,"{'latitude': 40.7579096, 'longitude': -73.9702782}",89,4.5,10022
PTYUAAJbEmvIv4EsyRrcnA,Momoya,427 Amsterdam Ave,"{'latitude': 40.784043, 'longitude': -73.977391}",544,4.0,10024
X8yEmEDD9ZTkHoIRFqzcRw,Osamil,5 West 31st St,"{'latitude': 40.74697, 'longitude': -73.9864}",612,4.5,10001
AudBWxeAr3zHr1ITrTcVpg,Izakaya Fuku,71-28 Roosevelt Ave,"{'latitude': 40.74635, 'longitude': -73.89383}",232,4.5,11372
aK2ipD9K8-usBw_gkvvJuw,Nare Sushi,115 E 57th St,"{'latitude': 40.76143, 'longitude': -73.96992}",393,4.0,10022
xuAtvWwGXfWGnxYK5hYvZg,Kettl,70 Greenpoint Ave,"{'latitude': 40.7296233, 'longitude': -73.95814229999999}",34,4.5,11222
y_ylOQzCP-9D_4DcUIJ3jA,Shabu Tatsu East Village,216 E 10th St,"{'latitude': 40.729147, 'longitude': -73.985906}",670,4.0,10003
DuKEM58WxRQ2QqtuGRs5Hw,Sushi Yugen,1144 1st Ave,"{'latitude': 40.76196, 'longitude': -73.96005}",34,4.5,10065
xrZWbxETIF8qj6h4uvhJrQ,J-Spec Wagyu Dining,239 E 5th St,"{'latitude': 40.727067, 'longitude': -73.98928}",138,4.0,10003
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,100 W 55th St,"{'latitude': 40.76316041296893, 'longitude': -73.97885444091449}",270,4.5,10019
dOxHYQmBR14Fa2C1X8oMMQ,Sushi Lab,132 W 47th St,"{'latitude': 40.758413, 'longitude': -73.983292}",466,4.5,10036
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,"{'latitude': 40.750701, 'longitude': -73.976961}",105,4.5,10017
pNe8ZCkGTe4cXfKdOF7kYQ,Ise Restaurant,63 Cooper Sq,"{'latitude': 40.7291024, 'longitude': -73.9900618}",611,4.5,10003
hUf1EpnxbxFU4gf2nL7H-Q,Raku It's Japanese,212 East 52nd St,"{'latitude': 40.756591, 'longitude': -73.969306}",173,4.5,10022
HwNGdMK77O-EzKLpmwT7yw,Kumi - New York,120 W 57th St,"{'latitude': 40.764565, 'longitude': -73.9784806}",38,4.0,10019
TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,321 W 51st St,"{'latitude': 40.76344, 'longitude': -73.98661}",3984,4.0,10019
Zjdtcex73QIz2_MvEvDrFQ,MakiMaki Sushi,1369 6th Ave,"{'latitude': 40.7633913312621, 'longitude': -73.9780393019703}",245,4.0,10019
xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,679 Greenwich St,"{'latitude': 40.73304, 'longitude': -74.00734}",885,4.0,10014
DNSFvZtdsqkaidmFSpm-Jw,Soba Noodle Azuma,251 W 55th St,"{'latitude': 40.76526, 'longitude': -73.9832}",378,4.0,10019
MLBqYHtCwACXgmKxYTFq3g,KazuNori | The Original Hand Roll Bar,157 E 53rd St,"{'latitude': 40.7580782, 'longitude': -73.96999889026759}",52,4.5,10022
GuzlMBKNoClNx5I1-x-DDg,53 NYC,53 W 53rd St,"{'latitude': 40.76179318437133, 'longitude': -73.9780863}",60,4.0,10019
Bm_OeNNmJ6Q8FXUDzGzfHw,K Minamoto,509 Madison Ave,"{'latitude': 40.759536, 'longitude': -73.9742545}",167,4.5,10022
8tcFpd0dcmfzbLgbTO4tdw,Sen Sakana,28 W 44th St,"{'latitude': 40.75522571524429, 'longitude': -73.98163}",322,4.0,10036
n1xpGOPa7XRq4or7QLjzHw,DokoDemo,89 E 4th St,"{'latitude': 40.72638, 'longitude': -73.98964}",374,4.5,10003
MmXZLVwWcYugi_TXSHmjeQ,Sushi by Bou Times Square,132 W 47th St,"{'latitude': 40.75851, 'longitude': -73.98322}",739,4.5,10036
JhJLPp6KuBcD3CHCkEKJ_A,Cocoron  & Goemon Curry,16 Delancey St,"{'latitude': 40.72029996280202, 'longitude': -73.99304888458795}",1079,4.0,10002
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,57 Great Jones St,"{'latitude': 40.72639, 'longitude': -73.99236}",817,4.5,10012
4Jp0wdJXLpmgCwWv6o6YEQ,Torishin,362 W 53rd St,"{'latitude': 40.76496, 'longitude': -73.98721}",355,4.0,10019
enDIsmxSG2bQccQWgGNcbg,Takumen,5-50 50th Ave,"{'latitude': 40.74259, 'longitude': -73.9546699}",292,4.0,11101
vmoRGfd2xIAN-Ty0kiK_lA,Ito,75 Barclay St,"{'latitude': 40.71330901722842, 'longitude': -74.01016682421009}",22,4.5,10007
icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,159 E 55th St,"{'latitude': 40.75929, 'longitude': -73.96879}",545,4.5,10022
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,33 Carmine St,"{'latitude': 40.730284, 'longitude': -74.003212}",680,4.0,10014
PwrYnl3j3YCGzILX_5UHpw,Davelle,102 Suffolk St,"{'latitude': 40.71852, 'longitude': -73.98605}",347,4.0,10002
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,152 W 49th St,"{'latitude': 40.7600737531204, 'longitude': -73.9833259411037}",743,4.5,10019
M9ocxj9j91I1Av32UKSeYA,Yakiniku Tohbay,253 West 55th St,"{'latitude': 40.765354, 'longitude': -73.983214}",39,4.5,10019
diiUjS6uHvbQRoiWOGKXsA,Nami Nori,236 N 12th St,"{'latitude': 40.71913964537471, 'longitude': -73.95284072719873}",112,4.5,11211
uXsYr76zioJq7jjOKRwQog,Shinbashi 72,218 W 72nd St,"{'latitude': 40.778775, 'longitude': -73.982884}",83,4.5,10023
0LRQqNFqK78TcLnPONrGHg,Yoshino,342 Bowery,"{'latitude': 40.726243, 'longitude': -73.992195}",25,4.5,10012
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,227 Canal St,"{'latitude': 40.71792477072888, 'longitude': -73.99945752883555}",519,4.0,10013
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,321 W 44th St,"{'latitude': 40.75908, 'longitude': -73.98989}",1348,4.0,10036
ipAsHykRvgJzpx5hD8vTJw,Tokuyamatcha & Onigirazu Bar,627 E 6th St,"{'latitude': 40.72399, 'longitude': -73.9802}",73,4.5,10009
5QgBCrAbXbM1ORiqZDrBPQ,Cha-An,230 E 9th St,"{'latitude': 40.72947, 'longitude': -73.98813}",1930,4.0,10003
pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,237 Kent Ave,"{'latitude': 40.71657, 'longitude': -73.96559}",416,4.0,11249
Vf38zUk09gMgEzg60BrACA,Dark Bullet Sake & Oyster Bar,154 W 72nd St,"{'latitude': 40.77807, 'longitude': -73.98079}",139,4.5,10023
56PeolgNURAG4x6q7nanmw,Odo,17 W 20th St,"{'latitude': 40.74032, 'longitude': -73.99223}",51,4.5,10011
C5tqSSgVPfgtsJn3QnvDiQ,Hibino,10-70 Jackson Ave,"{'latitude': 40.742626, 'longitude': -73.95198}",269,4.0,11101
FXimZKjpMjbDR20M2ruhvg,Sapps,27-26 Jackson Ave,"{'latitude': 40.74762, 'longitude': -73.94008}",271,4.0,11101
56PeolgNURAG4x6q7nanmw,Odo,17 W 20th St,"{'latitude': 40.74032, 'longitude': -73.99223}",51,4.5,10011
ocnHpILS80DHL--34L8xpw,Sushi Noz,181 E 78th St,"{'latitude': 40.77385, 'longitude': -73.95813}",174,4.5,10075
diiUjS6uHvbQRoiWOGKXsA,Nami Nori,236 N 12th St,"{'latitude': 40.71913964537471, 'longitude': -73.95284072719873}",112,4.5,11211
C5tqSSgVPfgtsJn3QnvDiQ,Hibino,10-70 Jackson Ave,"{'latitude': 40.742626, 'longitude': -73.95198}",269,4.0,11101
FXimZKjpMjbDR20M2ruhvg,Sapps,27-26 Jackson Ave,"{'latitude': 40.74762, 'longitude': -73.94008}",271,4.0,11101
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,23 Commerce St,"{'latitude': 40.7317465228689, 'longitude': -74.0045493828034}",1691,4.5,10014
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen Upper West Side,462 Amsterdam Ave,"{'latitude': 40.7854, 'longitude': -73.97709}",1063,4.0,10024
TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,1138 1st Ave,"{'latitude': 40.7617347309091, 'longitude': -73.9604171678531}",242,4.5,10065
tO6ktIDgzUQ4XOGR6-Vkvw,Yopparai Ronin,69 Clinton St,"{'latitude': 40.71935, 'longitude': -73.98509}",26,4.5,10002
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,342 Lexington Ave,"{'latitude': 40.74993, 'longitude': -73.97746}",1797,4.0,10016
pou1-d7PENs6AD4mnt9P4g,Sushi W,2673 Broadway,"{'latitude': 40.79837, 'longitude': -73.96941}",135,4.5,10025
0eLtFI6MeEYM2rlMtcjRaQ,E.A.K. RAMEN and IZAKAYA by MACHIDA SHOTEN Hell’s Kitchen,360 W 46th St,"{'latitude': 40.76055191347044, 'longitude': -73.99018342883555}",241,4.0,10036
uCXsqMEfD12Rlmp1H09_Nw,Omakase Sushi Dairo,208 3rd Ave,"{'latitude': 40.73601, 'longitude': -73.98542}",82,4.5,10003
oB2cpcZNyjDklNqZN0n8hg,Sushi Ishikawa,419 E 74th St,"{'latitude': 40.768783, 'longitude': -73.9538981}",323,4.5,10021
FXFQJmhK6elesopXdhjvFQ,Amber,103 W 70th St,"{'latitude': 40.77632084040014, 'longitude': -73.97993601948492}",153,4.0,10023
ZOpnIsm7ihoO1gq2YmGdzw,Zurutto Ramen & Gyoza Bar,142 W 72nd St,"{'latitude': 40.777836, 'longitude': -73.980476}",479,4.0,10023
fePu8xy0ir_ikZcS_vVSBA,Asuka Sushi,300 W 23rd St,"{'latitude': 40.74529, 'longitude': -73.99888}",1088,4.0,10011
FeSynfcDT4qB2kDixHUQCA,Danji,346 W 52nd St,"{'latitude': 40.764, 'longitude': -73.98686}",1082,4.0,10019
LLHY7JMG16gYuJzDYRskRQ,Icca,20 Warren St,"{'latitude': 40.71426825071808, 'longitude': -74.0077059598649}",12,4.5,10007
vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,244 W 72nd St,"{'latitude': 40.779199, 'longitude': -73.983662}",203,4.5,10023
Pr-q47vsmM4aoc2t_Sfk8w,Momofuku Noodle Bar - Uptown,10 Columbus Cir,"{'latitude': 40.76802583631109, 'longitude': -73.9829243}",514,4.0,10019
7Q68kpPS6okcC8Kkw7g42A,Sushi Lab Rooftop,132 W 47th St,"{'latitude': 40.758413, 'longitude': -73.983292}",490,4.0,10036
mm8gYHxaLLRyv3CslY40TA,Suzuki Shokudo,38-01 31st St,"{'latitude': 40.75353, 'longitude': -73.93184}",189,4.5,11101
dCDpb-fz6Ton9AXLoaWIhA,Momoya SoHo,47 Prince St,"{'latitude': 40.72349, 'longitude': -73.99579}",116,4.0,10012
x4BfdPUJQ4nCr3vvBH1IeA,Domakase,23 Avenue B,"{'latitude': 40.72218, 'longitude': -73.98319}",21,5.0,10009
Au1AcsukhrbUfn6oit8tZw,Kochi,652 10th Ave,"{'latitude': 40.76201, 'longitude': -73.99351}",352,4.5,10036
FFzCto6PhZYZGUZLOICbTg,Okiboru House of Tsukemen,117 Orchard St,"{'latitude': 40.719348, 'longitude': -73.989706}",189,4.5,10002
6FZf17rNThWKoF4EU18wnw,Yakiniku Futago,37 W 17th St,"{'latitude': 40.738851870947, 'longitude': -73.9941236398979}",446,4.0,10011
9xRIcn0jTyvWNH9aBO3oAA,Kenka,25 St Marks Pl,"{'latitude': 40.72913, 'longitude': -73.988465}",1647,3.5,10003
IeCKeGdVpW5K336gr9Ok7Q,Shiro Omakase - Upper West Side,285 Columbus Ave,"{'latitude': 40.778258, 'longitude': -73.977931}",7,4.5,10023
RYKGs45OjF-vlb2Ds2Jb_g,Izakaya Juraku,121 Ludlow St,"{'latitude': 40.7196796287355, 'longitude': -73.9887088537216}",187,4.5,10002
